"","seqnames","start","end","width","strand","sampleName","median","mean","CN"
"20","Scaffold_1863_HRSCAF_2081",9080001,9130000,50000,"*","SRR12689210_finalmap_RG.bam",0.753412351280002,0.614856057661384,"CN3"
"21","Scaffold_1863_HRSCAF_2081",9930001,9970000,40000,"*","SRR12689210_finalmap_RG.bam",0.558454085739927,0.589382628096558,"CN3"
"22","Scaffold_1863_HRSCAF_2081",9990001,10030000,40000,"*","SRR12689210_finalmap_RG.bam",0.619242343517454,0.587785093624724,"CN3"
"23","Scaffold_1863_HRSCAF_2081",9080001,9130000,50000,"*","SRR12689212_finalmap_RG.bam",0.995680076037896,0.823164077249805,"CN3"
"24","Scaffold_1863_HRSCAF_2081",9200001,9230000,30000,"*","SRR12689212_finalmap_RG.bam",0.56854075780197,0.546077543908423,"CN3"
"25","Scaffold_1863_HRSCAF_2081",9930001,10030000,100000,"*","SRR12689212_finalmap_RG.bam",0.56978835650935,0.428036599240039,"CN3"
"26","Scaffold_1863_HRSCAF_2081",10210001,10250000,40000,"*","SRR12689212_finalmap_RG.bam",0.521206671665653,0.406595198631048,"CN3"
"27","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR12689213_finalmap_RG.bam",0.546024925579313,0.435714234990811,"CN3"
"28","Scaffold_1863_HRSCAF_2081",7110001,7140000,30000,"*","SRR12689216_finalmap_RG.bam",0.582116375112913,0.401355825666119,"CN3"
"29","Scaffold_1863_HRSCAF_2081",7810001,7840000,30000,"*","SRR12689217_finalmap_RG.bam",0.941342706199692,0.917346220156675,"CN4"
"30","Scaffold_1863_HRSCAF_2081",9100001,9140000,40000,"*","SRR12689217_finalmap_RG.bam",0.796453440313172,0.756409847501168,"CN3"
"31","Scaffold_1863_HRSCAF_2081",9190001,9300000,110000,"*","SRR12689217_finalmap_RG.bam",0.584681414621368,0.589105889225537,"CN3"
"32","Scaffold_1863_HRSCAF_2081",9930001,9970000,40000,"*","SRR12689217_finalmap_RG.bam",0.81434361830345,0.801907273308415,"CN3"
"33","Scaffold_1863_HRSCAF_2081",9990001,10030000,40000,"*","SRR12689217_finalmap_RG.bam",0.965137004972279,0.727269368528142,"CN3"
"34","Scaffold_1863_HRSCAF_2081",10210001,10250000,40000,"*","SRR12689217_finalmap_RG.bam",0.748042306475213,0.616379118325888,"CN3"
"35","Scaffold_1863_HRSCAF_2081",10280001,10320000,40000,"*","SRR12689217_finalmap_RG.bam",0.575410420011288,0.566401009048904,"CN3"
"36","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR12689221_finalmap_RG.bam",0.544595358357417,0.419484704643429,"CN3"
"37","Scaffold_1863_HRSCAF_2081",8340001,8370000,30000,"*","SRR12689221_finalmap_RG.bam",0.560627610069368,0.591682954743627,"CN3"
"38","Scaffold_1863_HRSCAF_2081",5410001,5460000,50000,"*","SRR12689222_finalmap_RG.bam",0.931369580085293,0.748341877078189,"CN4"
"39","Scaffold_1863_HRSCAF_2081",7600001,7630000,30000,"*","SRR12689222_finalmap_RG.bam",0.579332696686151,0.533628352641536,"CN3"
"40","Scaffold_1863_HRSCAF_2081",8340001,8380000,40000,"*","SRR12689222_finalmap_RG.bam",0.571541726751545,0.442419410656204,"CN3"
"41","Scaffold_1863_HRSCAF_2081",9080001,9110000,30000,"*","SRR12689222_finalmap_RG.bam",0.999757940237875,0.818791806529014,"CN3"
"42","Scaffold_1863_HRSCAF_2081",9930001,10030000,100000,"*","SRR12689222_finalmap_RG.bam",0.580122438410983,0.510560990760236,"CN3"
"43","Scaffold_1863_HRSCAF_2081",10280001,10320000,40000,"*","SRR12689222_finalmap_RG.bam",0.762199573513647,0.630966158704659,"CN3"
"44","Scaffold_1863_HRSCAF_2081",7810001,7840000,30000,"*","SRR12689224_finalmap_RG.bam",0.971992783849555,0.931296072027991,"CN4"
"45","Scaffold_1863_HRSCAF_2081",5410001,5460000,50000,"*","SRR12689225_finalmap_RG.bam",0.98559011788351,0.779129760335608,"CN4"
"46","Scaffold_1863_HRSCAF_2081",7960001,7990000,30000,"*","SRR12689225_finalmap_RG.bam",0.566585024955732,0.379875059467748,"CN3"
"47","Scaffold_1863_HRSCAF_2081",9080001,9130000,50000,"*","SRR12689225_finalmap_RG.bam",0.994562499207956,0.673332051924866,"CN3"
"48","Scaffold_1863_HRSCAF_2081",9220001,9250000,30000,"*","SRR12689225_finalmap_RG.bam",0.698498056180943,0.601401264429306,"CN3"
"49","Scaffold_1863_HRSCAF_2081",10210001,10290000,80000,"*","SRR12689225_finalmap_RG.bam",0.540560633990615,0.549437128379774,"CN3"
"50","Scaffold_1863_HRSCAF_2081",6090001,6120000,30000,"*","SRR12689226_finalmap_RG.bam",0.574300195615087,0.638132239264591,"CN4"
"51","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR12689226_finalmap_RG.bam",0.578361597840527,0.57899412678668,"CN3"
"52","Scaffold_1863_HRSCAF_2081",7810001,7840000,30000,"*","SRR12689226_finalmap_RG.bam",1.14888584683551,1.12478360052691,"CN5"
"53","Scaffold_1863_HRSCAF_2081",8340001,8370000,30000,"*","SRR12689226_finalmap_RG.bam",0.575503233594121,0.598946623054562,"CN3"
"54","Scaffold_1863_HRSCAF_2081",3350001,3380000,30000,"*","SRR2148378_finalmap_RG.bam",0.577784612831511,0.591266686402059,"CN3"
"55","Scaffold_1863_HRSCAF_2081",2410001,2440000,30000,"*","SRR2148383_finalmap_RG.bam",0.584936861106609,0.507500548685372,"CN3"
"56","Scaffold_1863_HRSCAF_2081",3660001,3700000,40000,"*","SRR2148383_finalmap_RG.bam",-0.92849462349129,-0.713656683856243,"CN1"
"57","Scaffold_1863_HRSCAF_2081",5980001,6020000,40000,"*","SRR2148383_finalmap_RG.bam",0.548410491526196,0.537379931824434,"CN3"
"58","Scaffold_1863_HRSCAF_2081",7860001,7900000,40000,"*","SRR2148383_finalmap_RG.bam",-0.96047184141867,-0.880778408367732,"CN1"
"59","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR2148383_finalmap_RG.bam",-0.953792021861985,-0.738001768814745,"CN1"
"60","Scaffold_1863_HRSCAF_2081",2300001,2360000,60000,"*","SRR3090581_finalmap_RG.bam",0.957265756414098,0.866858274672858,"CN4"
"61","Scaffold_1863_HRSCAF_2081",3270001,3300000,30000,"*","SRR3090581_finalmap_RG.bam",0.553813152967243,0.544322648704194,"CN3"
"62","Scaffold_1863_HRSCAF_2081",6760001,6840000,80000,"*","SRR3090581_finalmap_RG.bam",0.581287114482536,0.664542738814097,"CN3"
"63","Scaffold_1863_HRSCAF_2081",8400001,8430000,30000,"*","SRR5004854_finalmap_RG.bam",-0.980541579127961,-0.658661277745806,"CN1"
"64","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004855_finalmap_RG.bam",0.760366270435506,0.76509913838942,"CN4"
"65","Scaffold_1863_HRSCAF_2081",8090001,8140000,50000,"*","SRR5004855_finalmap_RG.bam",-0.999387760401581,-1.46124450243737,"CN1"
"66","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004855_finalmap_RG.bam",-0.963418746294252,-0.715204301522764,"CN1"
"67","Scaffold_1863_HRSCAF_2081",6620001,6700000,80000,"*","SRR5004861_finalmap_RG.bam",-0.989066993257455,-0.856026162925254,"CN1"
"68","Scaffold_1863_HRSCAF_2081",6840001,6870000,30000,"*","SRR5004861_finalmap_RG.bam",-0.973499114985967,-0.653503864016687,"CN1"
"69","Scaffold_1863_HRSCAF_2081",7470001,7500000,30000,"*","SRR5004861_finalmap_RG.bam",-0.999403627142999,-0.995718650812676,"CN1"
"70","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004861_finalmap_RG.bam",0.808794915012227,0.768191776392282,"CN5"
"71","Scaffold_1863_HRSCAF_2081",7770001,7810000,40000,"*","SRR5004861_finalmap_RG.bam",-0.988990036856559,-0.827211500681842,"CN1"
"72","Scaffold_1863_HRSCAF_2081",7860001,7890000,30000,"*","SRR5004861_finalmap_RG.bam",-0.964565728950115,-0.700823389015874,"CN1"
"73","Scaffold_1863_HRSCAF_2081",8270001,8330000,60000,"*","SRR5004861_finalmap_RG.bam",-0.953014559644782,-0.802002402817374,"CN1"
"74","Scaffold_1863_HRSCAF_2081",8390001,8430000,40000,"*","SRR5004861_finalmap_RG.bam",-0.931651141622411,-0.919721310011413,"CN1"
"75","Scaffold_1863_HRSCAF_2081",8520001,8560000,40000,"*","SRR5004861_finalmap_RG.bam",-0.939689483869662,-0.90591433475555,"CN1"
"76","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004862_finalmap_RG.bam",0.584711207799695,0.56751483473822,"CN3"
"77","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004867_finalmap_RG.bam",0.52200775725604,0.41155617683322,"CN3"
"78","Scaffold_1863_HRSCAF_2081",8220001,8260000,40000,"*","SRR5004867_finalmap_RG.bam",0.509233821177519,0.572909937993777,"CN3"
"79","Scaffold_1863_HRSCAF_2081",870001,900000,30000,"*","SRR5004868_finalmap_RG.bam",-0.996079031376049,-0.66529088050455,"CN1"
"80","Scaffold_1863_HRSCAF_2081",7440001,7470000,30000,"*","SRR5004868_finalmap_RG.bam",0.584517901393178,0.556732522503574,"CN3"
"81","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004871_finalmap_RG.bam",0.753633314692571,0.824834932619691,"CN4"
"82","Scaffold_1863_HRSCAF_2081",6730001,6770000,40000,"*","SRR5004872_finalmap_RG.bam",0.546925347377227,0.421980264223673,"CN3"
"83","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004873_finalmap_RG.bam",0.567965152841685,0.55715794571039,"CN4"
"84","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004873_finalmap_RG.bam",0.583948239658695,0.687854545660601,"CN3"
"85","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004876_finalmap_RG.bam",0.560013488555386,0.561514619109517,"CN3"
"86","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004876_finalmap_RG.bam",0.681275645814381,0.725596424460315,"CN4"
"87","Scaffold_1863_HRSCAF_2081",8220001,8250000,30000,"*","SRR5004876_finalmap_RG.bam",0.578565803794205,0.936000603010224,"CN3"
"88","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004879_finalmap_RG.bam",0.575295182802992,0.483329492260521,"CN3"
"89","Scaffold_1863_HRSCAF_2081",9380001,9410000,30000,"*","SRR5004879_finalmap_RG.bam",0.557504625064959,0.393999386915856,"CN3"
"90","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004880_finalmap_RG.bam",0.581243025907316,0.48683161553828,"CN3"
"91","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004880_finalmap_RG.bam",0.560713175059456,0.543958930184743,"CN3"
"92","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004888_finalmap_RG.bam",0.58428802703014,0.502290137723252,"CN3"
"93","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004888_finalmap_RG.bam",0.550094958131478,0.426475696351429,"CN3"
"94","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004888_finalmap_RG.bam",-0.932501238597831,-0.724334186584989,"CN1"
"95","Scaffold_1863_HRSCAF_2081",9500001,9540000,40000,"*","SRR5004888_finalmap_RG.bam",0.564174975776933,0.428656314730186,"CN3"
"96","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004895_finalmap_RG.bam",0.584902512755173,0.523139291259456,"CN3"
"97","Scaffold_1863_HRSCAF_2081",8400001,8430000,30000,"*","SRR5004895_finalmap_RG.bam",-0.951942715818485,-0.649309811481335,"CN1"
"98","Scaffold_1863_HRSCAF_2081",7810001,7840000,30000,"*","SRR5004897_finalmap_RG.bam",-0.993231672864392,-0.897120394336153,"CN1"
"99","Scaffold_1863_HRSCAF_2081",7600001,7630000,30000,"*","SRR5004898_finalmap_RG.bam",0.558272271318246,0.388257209593029,"CN3"
"100","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004898_finalmap_RG.bam",-0.968525700338646,-0.653655661821856,"CN1"
"101","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004899_finalmap_RG.bam",0.58347507469016,0.482874199726481,"CN3"
"102","Scaffold_1863_HRSCAF_2081",7610001,7640000,30000,"*","SRR5004899_finalmap_RG.bam",1.27384962738026,1.06618975604426,"CN5"
"103","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004902_finalmap_RG.bam",0.825791241426267,0.78892736463032,"CN5"
"104","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004903_finalmap_RG.bam",0.584972152237729,0.509926779808342,"CN3"
"105","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004903_finalmap_RG.bam",0.554765195925363,0.476442855397449,"CN3"
"106","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004904_finalmap_RG.bam",0.597498111931648,0.693214153229001,"CN4"
"107","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004905_finalmap_RG.bam",0.521529298021718,0.487235463527047,"CN3"
"108","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004905_finalmap_RG.bam",0.792826874079989,0.824996132176778,"CN4"
"109","Scaffold_1863_HRSCAF_2081",3580001,3610000,30000,"*","SRR5004906_finalmap_RG.bam",-0.972397500389876,-0.76098833374578,"CN1"
"110","Scaffold_1863_HRSCAF_2081",6420001,6490000,70000,"*","SRR5004906_finalmap_RG.bam",-0.950751060230955,-0.682523368991236,"CN1"
"111","Scaffold_1863_HRSCAF_2081",6730001,6790000,60000,"*","SRR5004906_finalmap_RG.bam",0.554106118452105,0.465785803574054,"CN3"
"112","Scaffold_1863_HRSCAF_2081",7610001,7650000,40000,"*","SRR5004906_finalmap_RG.bam",0.58489017358676,0.617879773942075,"CN3"
"113","Scaffold_1863_HRSCAF_2081",8380001,8430000,50000,"*","SRR5004906_finalmap_RG.bam",-0.919595982394028,-0.614201907515312,"CN1"
"114","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004907_finalmap_RG.bam",0.590675153904732,0.57426474376882,"CN4"
"115","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR5004909_finalmap_RG.bam",-0.991972478313838,-2.16099166796892,"CN0"
"116","Scaffold_1863_HRSCAF_2081",7610001,7640000,30000,"*","SRR5004909_finalmap_RG.bam",0.966358287134384,0.860749293435972,"CN4"
"117","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004911_finalmap_RG.bam",0.600721673213756,0.588039572899111,"CN4"
"118","Scaffold_1863_HRSCAF_2081",8220001,8270000,50000,"*","SRR5004911_finalmap_RG.bam",0.541416027984015,0.468260922909932,"CN3"
"119","Scaffold_1863_HRSCAF_2081",5410001,5460000,50000,"*","SRR5004913_finalmap_RG.bam",0.664059504560585,0.496786361737298,"CN3"
"120","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004913_finalmap_RG.bam",0.723548482283864,0.749539447868493,"CN4"
"121","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004914_finalmap_RG.bam",0.575834480066532,0.558212340474885,"CN3"
"122","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004914_finalmap_RG.bam",-0.924211453716131,-0.781389625289056,"CN1"
"123","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004915_finalmap_RG.bam",0.552770066977809,0.534531703382845,"CN3"
"124","Scaffold_1863_HRSCAF_2081",7610001,7640000,30000,"*","SRR5004915_finalmap_RG.bam",0.993979326330228,0.962441959299487,"CN5"
"125","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004917_finalmap_RG.bam",0.617486687762013,0.623763431968513,"CN3"
"126","Scaffold_1863_HRSCAF_2081",7600001,7630000,30000,"*","SRR5004917_finalmap_RG.bam",0.557233746196852,0.557157698766218,"CN3"
"127","Scaffold_1863_HRSCAF_2081",3580001,3610000,30000,"*","SRR5004918_finalmap_RG.bam",-2.19100180425544,-2.80178553216136,"CN1"
"128","Scaffold_1863_HRSCAF_2081",5960001,5990000,30000,"*","SRR5004918_finalmap_RG.bam",1.58495774321203,1.18040861204229,"CN3"
"129","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR5004919_finalmap_RG.bam",0.599513778064835,0.638810492776781,"CN4"
"130","Scaffold_1863_HRSCAF_2081",8220001,8260000,40000,"*","SRR5004919_finalmap_RG.bam",0.546858554015937,0.75092341177845,"CN3"
"131","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004921_finalmap_RG.bam",0.584982122259448,0.507851961082985,"CN3"
"132","Scaffold_1863_HRSCAF_2081",9510001,9540000,30000,"*","SRR5004921_finalmap_RG.bam",0.541019547791764,0.364933387729482,"CN3"
"133","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004924_finalmap_RG.bam",0.568118588005917,0.552940845281474,"CN3"
"134","Scaffold_1863_HRSCAF_2081",8220001,8270000,50000,"*","SRR5004926_finalmap_RG.bam",0.515763341154103,0.614529346779894,"CN3"
"135","Scaffold_1863_HRSCAF_2081",9540001,9580000,40000,"*","SRR5004926_finalmap_RG.bam",0.510416249694074,0.401569694444471,"CN3"
"136","Scaffold_1863_HRSCAF_2081",7610001,7650000,40000,"*","SRR5004927_finalmap_RG.bam",0.581476508741532,0.47586737205321,"CN3"
"137","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004927_finalmap_RG.bam",0.57150497792117,0.571868395603206,"CN3"
"138","Scaffold_1863_HRSCAF_2081",7600001,7650000,50000,"*","SRR5004928_finalmap_RG.bam",0.581734448538179,0.474650782600371,"CN3"
"139","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5004928_finalmap_RG.bam",-0.934812506159377,-0.634456137394331,"CN1"
"140","Scaffold_1863_HRSCAF_2081",9350001,9420000,70000,"*","SRR5004928_finalmap_RG.bam",0.525676885018304,0.421893230321503,"CN3"
"141","Scaffold_1863_HRSCAF_2081",6730001,6760000,30000,"*","SRR5004965_finalmap_RG.bam",0.571641926339287,0.477728633365161,"CN3"
"142","Scaffold_1863_HRSCAF_2081",7600001,7630000,30000,"*","SRR5004965_finalmap_RG.bam",0.579732027528887,0.507310617485384,"CN3"
"143","Scaffold_1863_HRSCAF_2081",9350001,9380000,30000,"*","SRR5004965_finalmap_RG.bam",0.524971194296158,0.521449531434095,"CN3"
"144","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR5098784_finalmap_RG.bam",-0.975793008935314,-0.731757066562034,"CN1"
"145","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR5098786_finalmap_RG.bam",-1.02963400756458,-2.11719857571965,"CN0"
"146","Scaffold_1863_HRSCAF_2081",9350001,9380000,30000,"*","SRR5098786_finalmap_RG.bam",0.584980781601622,0.586692304854335,"CN3"
"147","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR7516523_finalmap_RG.bam",-0.992898951228946,-2.23482682459987,"CN0"
"148","Scaffold_1863_HRSCAF_2081",7740001,7790000,50000,"*","SRR7516523_finalmap_RG.bam",0.584412234231151,0.63875867246183,"CN3"
"149","Scaffold_1863_HRSCAF_2081",9350001,9390000,40000,"*","SRR7516523_finalmap_RG.bam",0.562034540036896,0.446284257324511,"CN3"
"150","Scaffold_1863_HRSCAF_2081",1760001,1790000,30000,"*","SRR7516535_finalmap_RG.bam",0.574487651103919,0.526707203785167,"CN4"
"151","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR7516535_finalmap_RG.bam",1.04279389010544,1.06551293475877,"CN4"
"152","Scaffold_1863_HRSCAF_2081",8340001,8370000,30000,"*","SRR7516535_finalmap_RG.bam",0.583138660346414,0.389829815472638,"CN3"
"153","Scaffold_1863_HRSCAF_2081",10010001,10040000,30000,"*","SRR7516535_finalmap_RG.bam",0.586567016989608,0.424420074374627,"CN3"
"154","Scaffold_1863_HRSCAF_2081",1760001,1790000,30000,"*","SRR7516538_finalmap_RG.bam",0.514620219937724,0.507822856975013,"CN4"
"155","Scaffold_1863_HRSCAF_2081",7820001,7850000,30000,"*","SRR7516538_finalmap_RG.bam",0.72618530803159,0.567955006926023,"CN4"
"156","Scaffold_1863_HRSCAF_2081",7960001,7990000,30000,"*","SRR7516538_finalmap_RG.bam",-0.996783517959346,-0.665656890358912,"CN1"
"157","Scaffold_1863_HRSCAF_2081",10000001,10040000,40000,"*","SRR7516538_finalmap_RG.bam",0.597622511284255,0.451435094757243,"CN3"
"158","Scaffold_1863_HRSCAF_2081",5430001,5460000,30000,"*","SRR7516547_finalmap_RG.bam",0.582185618543583,0.430447951230026,"CN3"
"159","Scaffold_1863_HRSCAF_2081",6800001,6840000,40000,"*","SRR7516547_finalmap_RG.bam",0.506428447967617,0.561699892412714,"CN4"
"160","Scaffold_1863_HRSCAF_2081",9080001,9110000,30000,"*","SRR7516547_finalmap_RG.bam",0.550324238656511,0.426787242203963,"CN3"
"161","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR7516562_finalmap_RG.bam",1.02438029527463,1.01093966517724,"CN4"
"162","Scaffold_1863_HRSCAF_2081",6470001,6530000,60000,"*","SRR7516562_finalmap_RG.bam",-0.942931910968452,-0.682607290055516,"CN1"
"163","Scaffold_1863_HRSCAF_2081",6780001,6830000,50000,"*","SRR7516563_finalmap_RG.bam",0.621957772387711,0.753062824604209,"CN4"
"164","Scaffold_1863_HRSCAF_2081",9350001,9380000,30000,"*","SRR7516563_finalmap_RG.bam",0.564068508149346,0.549658994170866,"CN3"
"165","Scaffold_1863_HRSCAF_2081",9510001,9560000,50000,"*","SRR7516563_finalmap_RG.bam",0.583997994446263,0.422973467637818,"CN3"
"166","Scaffold_1863_HRSCAF_2081",10260001,10290000,30000,"*","SRR7516563_finalmap_RG.bam",0.569065276289891,0.522808157486719,"CN3"
"167","Scaffold_1863_HRSCAF_2081",7600001,7640000,40000,"*","SRR7516566_finalmap_RG.bam",0.721956965668477,0.678845154314199,"CN4"
"168","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR7516572_finalmap_RG.bam",0.585115067680829,0.685504739821354,"CN3"
"169","Scaffold_1863_HRSCAF_2081",8390001,8420000,30000,"*","SRR7516572_finalmap_RG.bam",0.567510703658168,0.52920030534591,"CN3"
"170","Scaffold_1863_HRSCAF_2081",7810001,7840000,30000,"*","SRR7516825_finalmap_RG.bam",0.746440862493194,0.868923993808045,"CN3"
"171","Scaffold_1863_HRSCAF_2081",8670001,8720000,50000,"*","SRR7516825_finalmap_RG.bam",0.585378304443474,0.438318279360002,"CN3"
"172","Scaffold_1863_HRSCAF_2081",9100001,9140000,40000,"*","SRR7516825_finalmap_RG.bam",0.773816559281702,0.722441602295604,"CN3"
"173","Scaffold_1863_HRSCAF_2081",9680001,9720000,40000,"*","SRR7516825_finalmap_RG.bam",-0.941822928425188,-0.924560168906875,"CN1"
"174","Scaffold_1863_HRSCAF_2081",9990001,10030000,40000,"*","SRR7516825_finalmap_RG.bam",0.584354849423178,0.543650891225323,"CN3"
"175","Scaffold_1863_HRSCAF_2081",6780001,6840000,60000,"*","SRR7518395_finalmap_RG.bam",0.544407262005014,0.58568763605033,"CN3"
"176","Scaffold_1863_HRSCAF_2081",1760001,1790000,30000,"*","SRR7518396_finalmap_RG.bam",0.501078441866312,0.501048361855231,"CN4"
"177","Scaffold_1863_HRSCAF_2081",9080001,9110000,30000,"*","SRR7518396_finalmap_RG.bam",0.885622432882228,0.61690176247388,"CN3"
"178","Scaffold_1863_HRSCAF_2081",10000001,10040000,40000,"*","SRR7518396_finalmap_RG.bam",0.572552602234483,0.435569735413619,"CN3"
"179","Scaffold_1863_HRSCAF_2081",1760001,1790000,30000,"*","SRR7518397_finalmap_RG.bam",0.540959924723238,0.507268148992553,"CN4"
"180","Scaffold_1863_HRSCAF_2081",10010001,10040000,30000,"*","SRR7518397_finalmap_RG.bam",0.558768785745936,0.374742079137712,"CN3"
"181","Scaffold_1863_HRSCAF_2081",1760001,1790000,30000,"*","SRR7518398_finalmap_RG.bam",0.545750338143843,0.515512919773509,"CN4"
"182","Scaffold_1863_HRSCAF_2081",3590001,3620000,30000,"*","SRR7518398_finalmap_RG.bam",1.00831975557002,1.01444966433913,"CN4"
